person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
30.0,1,58844.0,3,0,14356.0,12.49,0.24,7.0,680,0,1
23.0,1,78112.0,1,0,4000.0,11.01,0.05,2.0,635,0,1
30.0,1,99389.0,7,0,5000.0,10.71,0.05,5.0,581,1,0
34.0,1,69359.0,10,0,2559.0,6.87,0.04,7.0,663,0,1
28.0,0,204997.0,2,1,20000.0,10.75,0.1,8.0,689,0,0
31.0,0,61138.0,7,0,8800.0,6.17,0.14,9.0,656,1,0
32.0,0,48923.0,5,0,9600.0,12.52,0.2,6.0,689,0,0
28.0,1,114969.0,10,1,5000.0,7.88,0.04,7.0,610,1,0
23.0,1,51188.0,3,0,6000.0,15.35,0.12,3.0,622,0,1
23.0,0,64829.0,2,0,10000.0,10.13,0.15,4.0,617,1,0
23.0,1,54964.0,3,0,8650.0,14.27,0.16,3.0,716,1,0
24.0,1,118515.0,4,1,12000.0,7.49,0.1,2.0,681,1,0
22.0,1,86794.0,0,0,6400.0,13.11,0.07,4.0,514,1,0
23.0,0,30849.0,0,0,5600.0,11.11,0.18,4.0,641,1,0
25.0,1,59373.0,0,0,12000.0,8.64,0.2,5.0,604,0,0
38.0,1,90912.0,12,1,9100.0,6.03,0.1,13.0,652,0,0
24.0,0,100658.0,1,0,25000.0,11.12,0.25,3.0,695,0,0
25.0,1,72829.0,0,0,5000.0,15.57,0.07,4.0,613,0,0
24.0,0,35441.0,6,0,8500.0,11.01,0.24,2.0,640,1,0
43.0,0,87392.0,17,0,22000.0,10.62,0.25,11.0,699,0,1
27.0,1,199470.0,5,1,5317.0,5.42,0.03,6.0,626,1,0
31.0,0,242210.0,6,1,15000.0,11.12,0.06,5.0,639,0,0
31.0,0,73901.0,9,0,8650.0,8.49,0.12,8.0,674,0,0
37.0,1,85096.0,15,1,5000.0,11.02,0.06,16.0,675,1,0
22.0,0,72764.0,0,1,5600.0,7.49,0.08,3.0,676,0,0
23.0,0,90979.0,1,1,3000.0,14.11,0.03,3.0,554,1,0
30.0,1,48899.0,9,0,13243.0,13.14,0.27,6.0,668,0,1
24.0,0,38101.0,0,0,7000.0,15.66,0.18,4.0,649,0,0
26.0,1,77089.0,0,1,20000.0,9.67,0.26,3.0,670,1,0
25.0,1,94608.0,2,0,12000.0,16.4,0.13,4.0,665,0,1
35.0,0,24071.0,14,0,1200.0,7.29,0.05,10.0,522,0,1
23.0,1,116533.0,0,1,5000.0,7.51,0.04,2.0,671,1,0
29.0,0,36910.0,5,0,7000.0,11.18,0.19,8.0,586,1,0
23.0,1,61117.0,0,0,5000.0,7.4,0.08,2.0,625,0,0
33.0,0,73105.0,14,0,10000.0,5.79,0.14,5.0,522,1,0
25.0,1,85061.0,1,0,20000.0,9.99,0.24,2.0,627,1,0
26.0,1,79035.0,5,1,10950.0,7.88,0.14,2.0,660,0,0
32.0,0,43214.0,8,0,9000.0,8.59,0.21,6.0,628,0,0
26.0,0,131884.0,5,1,20000.0,10.75,0.15,4.0,639,0,0
23.0,0,65422.0,0,1,10000.0,9.91,0.15,3.0,580,1,0
23.0,0,41998.0,0,0,1500.0,6.99,0.04,4.0,642,1,0
25.0,0,63303.0,2,0,2448.0,9.35,0.04,4.0,681,1,0
24.0,1,25034.0,2,0,3000.0,11.01,0.12,4.0,531,1,0
24.0,1,15229.0,1,1,1750.0,11.01,0.11,3.0,631,1,0
22.0,1,58745.0,0,0,10000.0,13.49,0.17,4.0,527,1,0
22.0,0,70345.0,0,0,1000.0,11.26,0.01,3.0,655,0,0
25.0,0,83714.0,1,1,6000.0,7.88,0.07,2.0,551,1,0
24.0,1,28708.0,1,0,5000.0,11.01,0.17,4.0,607,1,0
22.0,1,63102.0,2,1,3000.0,14.35,0.05,2.0,616,1,0
23.0,1,57441.0,4,0,7000.0,11.11,0.12,4.0,680,0,0
21.0,0,48864.0,0,0,10000.0,7.51,0.2,4.0,570,1,0
21.0,1,43920.0,0,0,18500.0,10.91,0.42,2.0,635,0,1
24.0,1,65773.0,0,1,10000.0,10.37,0.15,3.0,657,1,0
32.0,1,60828.0,10,1,6250.0,12.87,0.1,6.0,650,1,0
24.0,1,29659.0,4,1,7100.0,12.42,0.24,3.0,641,0,0
25.0,0,40794.0,2,0,1000.0,7.29,0.02,4.0,576,1,0
26.0,1,65649.0,3,1,10000.0,8.2,0.15,3.0,670,0,0
40.0,1,167712.0,20,1,8743.0,7.38,0.05,10.0,625,1,0
39.0,0,127383.0,18,1,15000.0,6.91,0.12,15.0,503,1,0
22.0,1,53076.0,3,0,2400.0,10.99,0.05,3.0,621,1,0
23.0,0,79253.0,0,0,7000.0,11.16,0.09,4.0,574,1,0
25.0,1,28663.0,0,0,6000.0,13.17,0.21,4.0,598,1,0
30.0,1,46833.0,11,1,16750.0,7.88,0.36,5.0,679,1,0
33.0,0,138876.0,13,1,7249.0,12.09,0.05,10.0,689,0,0
35.0,0,145413.0,12,1,8850.0,10.99,0.06,7.0,682,1,0
29.0,0,34637.0,4,0,2500.0,10.99,0.07,8.0,680,0,0
28.0,1,125622.0,4,0,24000.0,16.69,0.19,5.0,694,1,0
26.0,1,300817.0,1,1,9257.0,9.04,0.03,6.0,541,1,0
23.0,0,66893.0,2,0,3600.0,16.77,0.05,4.0,618,1,0
24.0,1,36332.0,2,1,11000.0,11.71,0.3,2.0,634,1,0
33.0,0,72721.0,9,1,3500.0,7.9,0.05,9.0,561,1,0
38.0,1,104446.0,16,0,8000.0,6.54,0.08,17.0,684,0,1
23.0,1,42792.0,0,0,3654.0,15.23,0.09,4.0,561,0,1
29.0,1,42672.0,8,1,3600.0,9.53,0.08,10.0,700,1,0
31.0,0,91283.0,6,1,8000.0,18.21,0.09,7.0,580,0,0
23.0,1,58619.0,2,0,2400.0,10.59,0.04,3.0,691,1,0
23.0,0,44212.0,0,0,2425.0,8.49,0.05,4.0,676,1,0
25.0,0,35911.0,2,0,3000.0,6.62,0.08,4.0,573,0,1
24.0,1,29723.0,0,0,8500.0,7.9,0.29,3.0,600,0,1
30.0,0,145329.0,8,1,11000.0,6.03,0.08,9.0,651,1,0
31.0,0,120762.0,3,0,20000.0,12.42,0.17,9.0,621,1,0
26.0,0,145063.0,4,1,20000.0,17.74,0.14,3.0,633,0,0
34.0,1,58375.0,10,0,1500.0,11.46,0.03,9.0,696,1,0
54.0,1,144593.0,30,1,17625.0,7.49,0.12,20.0,643,1,0
36.0,1,223172.0,10,1,6000.0,10.0,0.03,15.0,667,0,0
42.0,0,721408.0,18,1,25000.0,14.74,0.03,16.0,656,0,0
37.0,0,59960.0,12,0,3000.0,11.01,0.05,14.0,572,0,1
21.0,0,78864.0,0,0,12000.0,11.71,0.15,3.0,671,1,0
31.0,0,45677.0,8,0,8000.0,8.12,0.18,6.0,642,1,0
36.0,0,37120.0,15,0,4000.0,10.74,0.11,12.0,645,1,0
27.0,0,50025.0,4,1,20400.0,11.01,0.41,8.0,600,0,0
24.0,0,40411.0,0,0,13300.0,7.66,0.33,4.0,578,0,1
29.0,0,130856.0,6,1,11400.0,9.32,0.09,5.0,547,1,0
29.0,0,58622.0,7,0,10974.0,12.18,0.19,7.0,622,0,0
29.0,1,111655.0,7,1,11200.0,11.01,0.1,5.0,632,1,0
31.0,1,55412.0,8,0,4000.0,11.98,0.07,8.0,661,0,0
26.0,0,37026.0,6,1,15000.0,13.22,0.41,2.0,642,0,0
27.0,0,63494.0,2,0,22950.0,13.49,0.36,10.0,551,0,1
35.0,1,87386.0,9,1,13024.0,10.58,0.15,12.0,583,0,0
24.0,1,102877.0,4,1,27072.0,11.76,0.26,3.0,679,1,0
28.0,1,70638.0,1,1,4000.0,7.14,0.06,9.0,609,0,0
24.0,0,94382.0,3,1,8500.0,7.51,0.09,4.0,606,1,0
26.0,1,112489.0,6,1,6000.0,10.99,0.05,3.0,709,1,0
24.0,1,87220.0,1,0,12000.0,13.99,0.14,4.0,637,0,0
59.0,1,45292.0,38,0,5457.0,15.84,0.12,20.0,697,0,1
26.0,1,54912.0,3,0,5000.0,14.63,0.09,8.0,647,0,1
24.0,0,166610.0,3,0,5000.0,13.23,0.03,4.0,678,0,1
23.0,1,42865.0,0,0,10000.0,9.68,0.23,3.0,588,0,0
29.0,0,55259.0,6,0,8000.0,12.18,0.14,5.0,589,1,0
23.0,0,67078.0,4,1,8000.0,13.85,0.12,2.0,709,1,0
21.0,1,59812.0,0,0,6000.0,14.84,0.1,4.0,568,0,1
23.0,0,51167.0,3,1,12000.0,13.83,0.23,3.0,659,0,0
22.0,0,96956.0,0,1,6000.0,7.4,0.06,3.0,655,1,0
28.0,1,88991.0,7,0,12000.0,8.9,0.13,10.0,643,1,0
22.0,1,113027.0,2,0,21000.0,9.91,0.19,3.0,701,0,0
25.0,1,37436.0,0,0,1400.0,13.11,0.04,2.0,552,1,0
32.0,0,45249.0,10,0,15000.0,9.62,0.33,10.0,617,0,1
28.0,0,51239.0,7,0,9600.0,14.61,0.19,9.0,732,0,0
21.0,1,61028.0,0,1,9000.0,13.49,0.15,4.0,635,1,0
25.0,1,72872.0,2,1,7000.0,8.43,0.1,3.0,654,0,0
21.0,1,29647.0,0,0,4600.0,13.99,0.16,2.0,461,1,0
25.0,1,44390.0,4,0,14500.0,14.54,0.33,2.0,601,0,1
28.0,1,44081.0,7,0,7500.0,10.39,0.17,9.0,679,0,1
23.0,0,65602.0,0,0,12000.0,12.98,0.18,3.0,625,0,1
31.0,1,68296.0,6,1,11500.0,11.01,0.17,9.0,693,1,0
31.0,1,74592.0,11,0,2500.0,6.62,0.03,10.0,662,0,0
30.0,0,72965.0,7,1,7400.0,13.11,0.1,8.0,616,1,0
27.0,1,72624.0,5,1,7500.0,15.37,0.1,5.0,653,1,0
47.0,0,37154.0,24,0,3000.0,12.23,0.08,16.0,564,1,0
23.0,0,50654.0,0,1,7000.0,13.43,0.14,3.0,512,1,0
25.0,1,116346.0,2,1,35000.0,7.49,0.3,3.0,628,0,0
60.0,0,2280980.0,37,1,1500.0,11.01,0.0,21.0,682,1,0
22.0,1,117469.0,0,1,14000.0,11.48,0.12,2.0,686,0,1
24.0,1,54191.0,0,0,15770.0,19.9,0.29,4.0,557,0,1
26.0,1,101838.0,4,1,9000.0,6.62,0.09,3.0,713,1,0
22.0,1,61657.0,4,0,6000.0,5.42,0.1,3.0,565,0,0
25.0,0,29498.0,6,1,6000.0,14.59,0.2,2.0,664,0,1
24.0,1,29678.0,1,1,2400.0,7.49,0.08,2.0,603,1,0
27.0,1,41199.0,6,0,3000.0,16.89,0.07,8.0,685,0,1
30.0,1,63863.0,8,0,14000.0,11.07,0.22,10.0,588,0,0
34.0,1,96960.0,10,1,12000.0,11.01,0.12,10.0,664,1,0
26.0,0,58516.0,6,0,25000.0,9.64,0.43,4.0,686,0,1
26.0,1,83345.0,2,1,9000.0,7.88,0.11,4.0,601,1,0
25.0,0,103029.0,0,1,7350.0,5.79,0.07,4.0,615,0,0
28.0,1,30964.0,5,0,8000.0,6.91,0.26,6.0,685,0,1
34.0,0,36328.0,11,0,5000.0,10.36,0.14,7.0,650,0,0
24.0,0,53603.0,0,0,18000.0,12.18,0.34,2.0,660,0,1
27.0,0,101031.0,7,0,20000.0,16.0,0.2,5.0,583,0,1
32.0,1,145009.0,13,1,28225.0,15.96,0.19,9.0,678,1,0
26.0,1,56555.0,0,1,7000.0,9.99,0.12,4.0,679,0,1
23.0,1,13611.0,0,0,2800.0,9.99,0.21,4.0,563,0,1
26.0,1,48951.0,5,1,15000.0,9.64,0.31,4.0,721,0,0
23.0,1,28539.0,1,0,1775.0,6.99,0.06,4.0,628,1,0
24.0,0,84859.0,3,0,11000.0,11.86,0.13,3.0,625,0,0
22.0,0,30407.0,3,0,3500.0,9.99,0.12,3.0,656,1,0
22.0,0,61422.0,0,0,16750.0,13.11,0.27,4.0,616,0,1
22.0,1,72913.0,2,1,12000.0,10.0,0.16,3.0,563,1,0
24.0,0,81570.0,0,0,3000.0,10.02,0.04,3.0,598,1,0
30.0,1,48667.0,7,0,14000.0,12.73,0.29,8.0,621,0,1
25.0,1,75508.0,5,0,17000.0,5.99,0.23,3.0,685,1,0
29.0,0,18577.0,8,0,3600.0,13.61,0.19,7.0,656,0,1
26.0,0,115058.0,4,1,24000.0,10.99,0.21,3.0,695,1,0
53.0,0,132972.0,32,0,6000.0,7.9,0.05,23.0,683,0,0
23.0,0,48668.0,5,1,8250.0,9.32,0.17,3.0,673,1,0
36.0,1,69568.0,13,1,1500.0,9.62,0.02,16.0,704,0,1
28.0,0,85074.0,6,1,3000.0,8.14,0.04,8.0,628,0,0
26.0,1,79616.0,0,1,10800.0,12.21,0.14,3.0,661,0,1
28.0,1,77768.0,4,1,5000.0,13.2,0.06,7.0,656,1,0
28.0,1,58791.0,9,0,9000.0,8.59,0.15,7.0,600,0,0
43.0,1,184295.0,20,1,25000.0,20.0,0.14,15.0,720,0,1
28.0,1,26345.0,4,1,7750.0,7.51,0.29,9.0,665,1,0
29.0,1,38211.0,5,0,5000.0,13.24,0.13,9.0,610,1,0
29.0,1,11427.0,7,0,4500.0,8.63,0.39,10.0,612,0,1
31.0,0,241190.0,10,1,18806.0,11.67,0.08,9.0,554,1,0
28.0,1,70589.0,6,1,3000.0,11.01,0.04,8.0,633,0,0
44.0,1,52771.0,23,0,6000.0,5.42,0.11,11.0,669,0,0
23.0,0,51472.0,1,1,7600.0,6.0,0.15,2.0,652,0,0
23.0,1,54974.0,2,0,1600.0,10.08,0.03,4.0,652,0,0
37.0,0,35754.0,18,1,4000.0,6.54,0.11,17.0,644,1,0
23.0,1,36714.0,0,0,4093.0,14.2,0.11,4.0,513,1,0
24.0,1,91125.0,0,1,8000.0,15.23,0.09,3.0,676,1,0
25.0,1,47996.0,3,0,15200.0,16.0,0.32,3.0,643,0,1
23.0,1,74446.0,2,1,9000.0,16.49,0.12,3.0,503,1,0
25.0,1,240958.0,2,1,24000.0,14.96,0.1,3.0,590,1,0
22.0,0,54301.0,0,0,10000.0,11.36,0.18,2.0,507,0,1
24.0,0,60869.0,0,0,15000.0,15.68,0.25,4.0,547,0,1
23.0,1,25389.0,2,0,4000.0,8.94,0.16,4.0,632,1,0
31.0,1,109404.0,7,1,9500.0,10.37,0.09,6.0,645,1,0
24.0,0,108981.0,0,0,10000.0,11.01,0.09,4.0,672,0,0
29.0,1,151077.0,9,1,3400.0,9.91,0.02,7.0,590,1,0
27.0,0,55220.0,4,1,4000.0,6.99,0.07,7.0,668,0,0
27.0,1,47235.0,6,0,5000.0,9.88,0.11,10.0,679,1,0
25.0,1,137594.0,1,0,17000.0,10.37,0.12,3.0,669,0,0
34.0,0,51082.0,9,0,5000.0,11.01,0.1,5.0,671,1,0
33.0,1,90691.0,11,0,3600.0,15.27,0.04,9.0,702,1,0
46.0,1,73002.0,24,0,15000.0,16.32,0.21,13.0,627,1,0
24.0,0,78586.0,0,0,10000.0,10.8,0.13,5.0,662,1,0
26.0,1,105774.0,5,1,6847.0,12.02,0.06,3.0,641,0,0
25.0,0,117393.0,4,1,8000.0,11.01,0.07,4.0,704,0,0
25.0,0,115188.0,1,0,8000.0,10.99,0.07,3.0,596,1,0
35.0,1,129022.0,12,1,8000.0,6.92,0.06,9.0,636,0,0
27.0,1,69925.0,3,1,3455.0,5.76,0.05,5.0,556,1,0
25.0,1,59697.0,5,1,7000.0,6.99,0.12,3.0,685,0,0
26.0,0,70686.0,6,1,11600.0,11.99,0.16,3.0,631,1,0
34.0,0,85250.0,13,1,10000.0,10.99,0.12,9.0,593,1,0
22.0,1,85102.0,0,1,15000.0,11.26,0.18,3.0,696,1,0
29.0,0,72848.0,7,0,4000.0,7.88,0.05,6.0,613,1,0
40.0,0,39244.0,18,0,2500.0,7.99,0.06,16.0,531,0,1
26.0,1,40629.0,0,1,3000.0,12.69,0.07,4.0,620,0,1
34.0,1,167096.0,14,1,25000.0,14.59,0.15,8.0,546,1,0
23.0,1,217249.0,2,1,5000.0,9.33,0.02,4.0,695,1,0
25.0,0,151087.0,4,0,15000.0,11.01,0.1,3.0,659,1,0
23.0,0,44585.0,0,0,4000.0,7.68,0.09,2.0,588,1,0
43.0,1,148671.0,19,1,14165.0,11.48,0.1,16.0,678,0,1
23.0,1,66996.0,0,0,10000.0,5.79,0.15,3.0,637,1,0
29.0,1,55954.0,3,1,6000.0,13.49,0.11,8.0,668,0,0
23.0,1,144405.0,1,1,8000.0,11.01,0.06,2.0,684,0,1
24.0,0,46714.0,0,1,8500.0,13.11,0.18,2.0,621,0,0
36.0,1,30022.0,15,0,9925.0,13.06,0.33,12.0,697,0,1
26.0,1,151353.0,4,0,15500.0,7.88,0.1,2.0,660,0,0
28.0,1,58619.0,7,1,4500.0,7.71,0.08,6.0,584,0,0
31.0,0,50187.0,8,1,12000.0,11.01,0.24,7.0,662,0,0
26.0,1,88017.0,4,0,10000.0,9.96,0.11,3.0,619,0,0
31.0,0,82486.0,9,1,6000.0,10.95,0.07,9.0,697,0,0
24.0,0,70822.0,0,1,2200.0,7.4,0.03,3.0,619,1,0
21.0,0,58435.0,2,1,14000.0,6.03,0.24,2.0,586,1,0
26.0,1,119074.0,3,1,7532.0,13.66,0.06,5.0,637,1,0
25.0,1,67297.0,4,1,9943.0,6.39,0.15,3.0,614,0,0
31.0,0,26076.0,9,0,2000.0,13.48,0.08,6.0,690,0,0
25.0,1,160721.0,0,1,25000.0,11.01,0.16,3.0,616,1,0
22.0,1,33680.0,0,0,8500.0,12.21,0.25,2.0,613,0,1
26.0,1,87833.0,3,0,3000.0,8.02,0.03,2.0,611,1,0
38.0,1,61311.0,17,1,10000.0,11.01,0.16,15.0,714,0,0
22.0,1,50951.0,0,1,12000.0,12.42,0.24,4.0,620,1,0
24.0,1,41542.0,4,1,12000.0,5.42,0.29,2.0,647,1,0
29.0,1,123274.0,9,1,18000.0,9.33,0.15,7.0,696,0,0
31.0,1,58666.0,8,0,2000.0,13.74,0.03,8.0,706,1,0
22.0,1,43095.0,0,0,4500.0,14.27,0.1,2.0,629,1,0
25.0,1,84765.0,1,1,25000.0,9.04,0.29,3.0,584,1,0
28.0,1,52598.0,3,0,3000.0,7.49,0.06,9.0,663,1,0
26.0,1,66091.0,5,1,8500.0,8.14,0.13,3.0,644,0,1
28.0,1,113339.0,5,0,5600.0,11.99,0.05,10.0,669,1,0
36.0,1,18975.0,18,0,5000.0,10.59,0.26,11.0,679,0,1
25.0,0,239828.0,3,1,15000.0,9.99,0.06,2.0,671,1,0
24.0,0,73169.0,3,0,12000.0,9.63,0.16,2.0,604,1,0
25.0,0,34380.0,0,0,6000.0,11.07,0.17,5.0,619,0,0
32.0,0,102380.0,11,0,10000.0,9.88,0.1,10.0,602,1,0
23.0,0,73110.0,2,0,11200.0,6.81,0.15,5.0,674,1,0
23.0,1,85113.0,0,0,6725.0,6.62,0.08,2.0,679,0,0
27.0,0,217120.0,3,1,8000.0,13.23,0.04,7.0,644,0,0
23.0,1,29627.0,0,0,4000.0,11.01,0.14,4.0,646,1,0
28.0,1,97058.0,8,1,4400.0,11.01,0.05,5.0,715,1,0
24.0,1,42973.0,2,1,7775.0,11.01,0.18,2.0,621,1,0
25.0,0,94576.0,2,0,11550.0,16.77,0.12,2.0,644,0,1
23.0,0,47803.0,0,0,15000.0,12.21,0.31,4.0,606,0,1
29.0,1,139867.0,6,1,7000.0,6.62,0.05,8.0,648,1,0
26.0,0,61701.0,2,0,15000.0,10.75,0.24,2.0,679,1,0
22.0,1,44203.0,0,0,15000.0,13.85,0.34,3.0,630,0,1
37.0,0,721223.0,12,1,16000.0,10.25,0.02,14.0,599,1,0
32.0,1,115351.0,9,1,8000.0,14.84,0.07,9.0,666,0,0
26.0,0,94812.0,4,0,20000.0,13.85,0.21,4.0,663,0,0
25.0,1,86710.0,0,0,6452.0,12.03,0.07,4.0,584,1,0
25.0,1,57385.0,0,1,4000.0,6.62,0.07,2.0,605,1,0
28.0,1,66882.0,4,0,15000.0,17.06,0.22,5.0,611,1,0
24.0,0,90234.0,0,1,25000.0,11.01,0.28,4.0,499,1,0
22.0,1,49128.0,0,0,19000.0,12.18,0.39,2.0,544,0,1
26.0,1,106657.0,4,0,12000.0,12.42,0.11,2.0,525,1,0
23.0,1,115130.0,4,0,20000.0,10.99,0.17,2.0,701,0,0
32.0,0,65892.0,10,1,5000.0,5.79,0.08,6.0,616,1,0
23.0,0,90916.0,0,0,10000.0,9.63,0.11,2.0,634,1,0
24.0,1,70581.0,2,0,1467.0,8.75,0.02,4.0,487,1,0
22.0,0,61142.0,0,1,7800.0,6.62,0.13,3.0,639,1,0
23.0,0,68720.0,1,0,15000.0,11.48,0.22,4.0,709,0,1
22.0,1,63583.0,0,1,10000.0,7.88,0.16,3.0,651,1,0
26.0,1,67104.0,2,0,10000.0,8.59,0.15,3.0,696,0,0
25.0,1,47646.0,0,1,8000.0,6.03,0.17,3.0,552,1,0
23.0,0,67070.0,0,1,18500.0,13.16,0.28,4.0,562,0,0
29.0,0,73007.0,8,0,6000.0,14.79,0.08,9.0,672,1,0
24.0,1,105861.0,3,1,3600.0,11.86,0.03,4.0,566,1,0
22.0,0,58530.0,0,0,5500.0,11.49,0.09,4.0,664,1,0
25.0,1,65451.0,1,1,6000.0,8.25,0.09,2.0,686,0,0
36.0,1,49276.0,14,0,21046.0,18.24,0.43,12.0,633,0,1
23.0,0,54781.0,1,1,5000.0,10.74,0.09,2.0,647,0,1
31.0,1,48983.0,11,1,2200.0,11.01,0.04,7.0,713,0,0
28.0,0,47823.0,4,0,5000.0,10.25,0.1,10.0,684,0,0
29.0,1,301174.0,8,1,20000.0,13.79,0.07,8.0,617,1,0
23.0,1,145092.0,0,0,25600.0,12.69,0.18,3.0,557,1,0
23.0,0,59255.0,0,1,6000.0,10.25,0.1,2.0,651,0,0
24.0,0,78322.0,3,1,1200.0,14.72,0.02,2.0,694,0,0
29.0,1,35221.0,8,0,4000.0,10.59,0.11,8.0,665,1,0
24.0,1,76653.0,3,0,12000.0,15.62,0.16,2.0,637,0,1
29.0,1,64474.0,7,0,5000.0,5.42,0.08,5.0,596,1,0
25.0,1,103580.0,2,1,24000.0,16.54,0.23,2.0,627,0,1
22.0,1,34508.0,0,0,1000.0,10.98,0.03,3.0,660,0,1
25.0,0,368261.0,2,0,24250.0,13.85,0.07,4.0,558,1,0
29.0,1,106557.0,7,0,17647.0,14.13,0.17,6.0,718,0,0
26.0,0,20638.0,6,0,2400.0,12.23,0.12,3.0,576,1,0
22.0,0,64422.0,0,0,16000.0,7.9,0.25,4.0,683,1,0
33.0,1,90905.0,10,1,12000.0,10.7,0.13,6.0,688,0,0
63.0,0,45566.0,43,0,5450.0,15.96,0.12,22.0,662,0,1
23.0,0,20401.0,0,1,2275.0,13.06,0.11,3.0,625,1,0
22.0,0,95675.0,0,1,10000.0,8.71,0.1,2.0,675,1,0
22.0,0,36053.0,0,1,12000.0,11.66,0.33,3.0,685,0,1
24.0,1,96863.0,0,0,12000.0,7.29,0.12,3.0,676,1,0
25.0,0,44255.0,3,0,15000.0,10.64,0.34,4.0,653,0,1
36.0,1,59381.0,12,0,7000.0,10.74,0.12,16.0,620,0,1
26.0,1,60660.0,3,0,6668.0,13.19,0.11,4.0,558,1,0
27.0,0,40590.0,5,0,10625.0,6.62,0.26,5.0,553,0,1
28.0,0,20086.0,8,0,5000.0,16.45,0.25,7.0,633,0,1
24.0,1,24515.0,4,0,6234.0,9.39,0.25,4.0,640,0,1
28.0,0,48425.0,3,1,2224.0,11.42,0.05,9.0,679,0,1
24.0,1,361284.0,3,1,35000.0,9.99,0.1,3.0,574,1,0
34.0,1,71923.0,15,1,20000.0,11.01,0.28,7.0,651,0,1
24.0,1,85930.0,0,1,14000.0,10.99,0.16,3.0,667,0,0
22.0,0,18817.0,0,0,6000.0,6.03,0.32,3.0,621,0,1
25.0,1,103160.0,1,1,12000.0,6.21,0.12,3.0,702,0,0
28.0,0,48620.0,5,0,12000.0,10.96,0.25,6.0,583,0,0
25.0,1,37779.0,3,0,10000.0,10.37,0.26,3.0,635,0,1
47.0,1,70131.0,22,0,1500.0,16.17,0.02,22.0,735,0,1
23.0,0,127066.0,0,1,7200.0,7.51,0.06,3.0,706,1,0
23.0,0,36959.0,1,0,8999.0,10.96,0.24,4.0,651,0,0
24.0,1,100365.0,4,1,20000.0,11.01,0.2,4.0,649,1,0
26.0,0,73986.0,6,1,12000.0,13.37,0.16,4.0,630,1,0
27.0,1,76854.0,0,1,10000.0,13.05,0.13,8.0,629,0,0
27.0,0,121054.0,6,1,10000.0,7.5,0.08,5.0,485,1,0
26.0,1,51463.0,6,1,15075.0,12.92,0.29,2.0,697,1,0
30.0,1,253392.0,8,0,7865.0,8.86,0.03,7.0,658,1,0
24.0,1,73176.0,4,1,9600.0,12.99,0.13,2.0,616,1,0
24.0,1,49126.0,4,0,8000.0,10.25,0.16,4.0,651,0,0
33.0,0,37281.0,11,1,5000.0,11.01,0.13,9.0,677,1,0
21.0,0,35541.0,2,0,8000.0,9.88,0.23,2.0,512,1,0
32.0,1,89642.0,8,1,5000.0,10.65,0.06,10.0,589,1,0
25.0,0,301087.0,3,1,10575.0,6.99,0.04,2.0,592,0,0
22.0,1,99770.0,0,1,20000.0,10.9,0.2,3.0,510,1,0
30.0,0,88829.0,8,1,15000.0,11.01,0.17,8.0,647,1,0
22.0,1,75789.0,0,1,5000.0,9.45,0.07,4.0,707,0,0
52.0,0,102010.0,30,0,18000.0,8.49,0.18,24.0,702,0,0
22.0,1,84877.0,0,1,6000.0,6.89,0.07,4.0,606,1,0
27.0,1,330870.0,6,1,35000.0,11.01,0.11,6.0,569,1,0
24.0,1,130571.0,3,1,10000.0,5.99,0.08,2.0,580,1,0
23.0,0,73194.0,0,0,3600.0,7.9,0.05,2.0,659,1,0
29.0,0,54880.0,5,1,8000.0,12.21,0.15,5.0,608,1,0
27.0,1,52524.0,5,0,15000.0,9.98,0.29,6.0,605,0,1
25.0,1,185991.0,0,1,9600.0,10.95,0.05,4.0,697,0,0
22.0,1,44257.0,0,1,1800.0,6.17,0.04,4.0,556,1,0
32.0,0,37006.0,11,1,13949.0,8.9,0.38,8.0,628,0,0
28.0,1,53163.0,2,1,5000.0,12.99,0.09,5.0,556,1,0
24.0,0,38059.0,4,0,10000.0,14.65,0.26,2.0,592,0,1
37.0,1,50008.0,15,1,4000.0,13.49,0.08,14.0,725,1,0
23.0,1,74201.0,0,0,2500.0,7.49,0.03,3.0,643,1,0
24.0,0,174784.0,2,1,12000.0,10.99,0.07,2.0,672,1,0
31.0,0,63150.0,9,1,6400.0,7.88,0.1,10.0,634,1,0
22.0,0,63256.0,0,1,3000.0,7.05,0.05,2.0,683,1,0
26.0,1,73092.0,6,0,8000.0,13.61,0.11,4.0,562,1,0
24.0,1,67941.0,0,1,3200.0,7.68,0.05,3.0,664,0,0
37.0,1,634797.0,15,0,15000.0,11.01,0.02,12.0,747,0,0
23.0,1,57387.0,3,1,8000.0,10.65,0.14,3.0,629,1,0
28.0,1,31375.0,0,0,7000.0,12.53,0.22,8.0,661,0,0
30.0,1,188144.0,7,0,20000.0,6.54,0.11,8.0,686,1,0
25.0,0,59543.0,1,1,5600.0,7.49,0.09,3.0,713,0,0
23.0,1,73080.0,2,1,13000.0,7.88,0.18,4.0,602,1,0
22.0,0,40373.0,0,0,5000.0,13.48,0.12,3.0,615,0,0
39.0,0,146696.0,16,1,1450.0,6.76,0.01,17.0,669,0,0
32.0,1,143552.0,11,0,2500.0,11.01,0.02,10.0,643,1,0
22.0,0,21790.0,0,1,1000.0,11.36,0.05,2.0,686,1,0
21.0,1,42004.0,2,0,11500.0,15.31,0.27,2.0,537,0,1
