person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,1,53009.0,6,0,7800.0,7.88,0.15,2.0,610,1,0
24.0,1,81240.0,0,1,16000.0,12.69,0.2,4.0,702,0,0
24.0,1,58420.0,3,0,6000.0,12.53,0.1,2.0,639,1,0
24.0,0,40163.0,3,0,1200.0,13.11,0.03,2.0,588,1,0
26.0,1,41744.0,5,0,10800.0,11.12,0.26,3.0,689,0,1
28.0,1,34790.0,6,0,5460.0,12.19,0.16,5.0,556,1,0
34.0,1,178777.0,13,0,20000.0,11.01,0.11,6.0,674,0,1
32.0,0,384884.0,13,1,16447.0,7.91,0.04,6.0,522,1,0
30.0,1,37032.0,9,0,12000.0,10.71,0.32,9.0,606,0,1
23.0,1,170362.0,2,1,15000.0,11.01,0.09,3.0,632,1,0
26.0,1,76630.0,3,1,5825.0,13.43,0.08,2.0,660,1,0
38.0,1,180794.0,15,1,7500.0,10.0,0.04,13.0,680,0,0
24.0,1,63169.0,6,1,20000.0,12.87,0.32,4.0,630,1,0
21.0,1,57716.0,0,1,7000.0,13.23,0.12,4.0,618,1,0
21.0,0,46751.0,3,0,3000.0,7.05,0.06,4.0,649,0,0
40.0,0,51477.0,19,1,7489.0,12.25,0.15,11.0,692,1,0
23.0,0,44255.0,0,1,14600.0,12.61,0.33,2.0,621,1,0
25.0,1,67426.0,1,1,3000.0,11.14,0.04,7.0,610,1,0
31.0,0,88144.0,10,1,8875.0,11.99,0.1,8.0,660,1,0
27.0,0,129772.0,4,1,24000.0,20.0,0.18,10.0,690,0,1
30.0,1,97203.0,6,1,6000.0,7.03,0.06,10.0,648,1,0
32.0,0,178028.0,13,1,4467.0,6.56,0.03,7.0,645,0,0
24.0,1,36643.0,0,0,9600.0,14.91,0.26,4.0,584,0,1
38.0,0,49050.0,16,1,10000.0,5.99,0.2,17.0,643,1,0
26.0,1,102806.0,2,0,3600.0,11.99,0.04,2.0,563,1,0
22.0,1,84798.0,0,1,9600.0,15.37,0.11,2.0,635,0,0
29.0,0,49933.0,5,0,3307.0,14.12,0.07,6.0,657,0,1
21.0,1,45310.0,0,0,4000.0,13.49,0.09,4.0,483,1,0
24.0,1,69484.0,1,1,2400.0,12.69,0.03,4.0,608,1,0
31.0,0,39217.0,11,0,6000.0,11.6,0.15,9.0,658,0,0
30.0,0,57492.0,6,1,5448.0,9.92,0.09,5.0,733,1,0
29.0,0,131655.0,3,1,22000.0,11.01,0.17,5.0,648,1,0
24.0,1,36017.0,4,0,4750.0,11.01,0.13,4.0,671,0,0
37.0,1,165444.0,11,1,5263.0,10.01,0.03,10.0,679,1,0
29.0,0,60403.0,7,0,4500.0,12.61,0.07,6.0,684,0,1
24.0,1,53963.0,4,0,5000.0,13.36,0.09,3.0,688,0,1
28.0,1,65899.0,7,0,2128.0,14.32,0.03,6.0,553,0,1
33.0,0,31867.0,5,1,2000.0,12.27,0.06,8.0,580,0,0
26.0,0,133030.0,5,1,20000.0,8.85,0.15,3.0,632,1,0
36.0,0,8302.0,15,0,1273.0,6.36,0.15,11.0,589,0,1
30.0,1,45535.0,6,1,6600.0,13.49,0.14,9.0,586,1,0
22.0,1,28613.0,0,1,3000.0,8.94,0.1,2.0,595,1,0
22.0,1,38189.0,1,0,4200.0,13.57,0.11,2.0,684,1,0
23.0,0,29978.0,1,0,5000.0,8.31,0.17,3.0,663,1,0
32.0,1,34693.0,10,1,6000.0,15.21,0.17,9.0,612,0,1
25.0,1,145354.0,4,0,12000.0,11.01,0.08,3.0,641,1,0
24.0,0,31197.0,1,0,7086.0,7.76,0.23,3.0,715,0,0
22.0,0,52643.0,0,0,3000.0,13.72,0.06,3.0,653,0,0
28.0,0,63259.0,7,0,5000.0,11.36,0.08,7.0,697,0,1
23.0,0,63405.0,2,0,10000.0,6.54,0.16,2.0,665,1,0
43.0,0,142435.0,18,1,8564.0,13.62,0.06,13.0,600,0,1
30.0,0,41808.0,6,0,1969.0,14.13,0.05,6.0,652,0,0
23.0,0,82168.0,0,1,20000.0,16.28,0.24,4.0,617,1,0
39.0,0,117667.0,16,0,3000.0,9.25,0.03,17.0,667,1,0
30.0,0,70446.0,3,1,4000.0,11.12,0.06,6.0,622,1,0
30.0,1,78971.0,11,0,25000.0,10.38,0.32,8.0,590,0,1
25.0,1,151204.0,3,1,12000.0,9.97,0.08,3.0,545,1,0
28.0,0,144999.0,2,1,20000.0,9.49,0.14,10.0,647,1,0
28.0,1,77862.0,6,0,18000.0,11.58,0.23,6.0,635,0,1
34.0,0,65213.0,10,1,14200.0,6.99,0.22,6.0,626,1,0
22.0,1,112283.0,0,0,3600.0,16.77,0.03,3.0,592,0,1
22.0,0,46397.0,0,0,10000.0,10.37,0.22,4.0,536,1,0
27.0,0,84928.0,8,0,15000.0,11.89,0.18,4.0,669,0,0
24.0,1,35887.0,2,1,8563.0,11.33,0.24,2.0,573,1,0
38.0,1,72830.0,15,0,10000.0,7.9,0.14,14.0,599,1,0
27.0,0,79073.0,3,1,19200.0,7.49,0.24,7.0,601,1,0
22.0,0,49134.0,2,0,4000.0,7.43,0.08,4.0,649,1,0
28.0,0,169072.0,9,0,12000.0,8.08,0.07,8.0,565,1,0
26.0,1,49037.0,8,0,6000.0,11.01,0.12,2.0,652,1,0
24.0,0,56777.0,2,1,16000.0,12.53,0.28,3.0,596,1,0
36.0,1,88368.0,16,0,10000.0,7.9,0.11,11.0,574,1,0
23.0,1,40398.0,0,0,4600.0,11.71,0.11,3.0,597,1,0
33.0,0,138906.0,10,1,14000.0,6.03,0.1,8.0,634,1,0
22.0,1,65600.0,1,0,14000.0,7.14,0.21,2.0,649,0,0
29.0,1,119600.0,4,1,9000.0,11.89,0.08,6.0,592,1,0
37.0,0,49344.0,15,1,15000.0,11.48,0.3,14.0,690,0,0
27.0,0,58782.0,6,0,6000.0,13.29,0.1,7.0,626,1,0
23.0,1,87363.0,3,1,5975.0,11.01,0.07,3.0,689,1,0
22.0,1,63133.0,0,0,5000.0,6.99,0.08,4.0,511,1,0
21.0,1,39559.0,0,1,1750.0,13.61,0.04,4.0,569,0,1
25.0,1,24677.0,5,0,6000.0,8.84,0.24,3.0,663,1,0
25.0,0,49052.0,3,0,2500.0,9.99,0.05,3.0,629,1,0
31.0,1,58656.0,11,1,1600.0,9.99,0.03,8.0,649,1,0
27.0,1,90932.0,6,0,12000.0,11.49,0.13,5.0,550,0,0
24.0,1,48946.0,1,0,1000.0,6.76,0.02,4.0,604,0,0
32.0,1,169171.0,10,1,12000.0,11.01,0.07,8.0,519,0,0
24.0,1,87063.0,2,0,14000.0,7.9,0.16,4.0,613,1,0
24.0,0,58517.0,0,1,5500.0,11.36,0.09,3.0,560,1,0
24.0,1,26031.0,0,0,7500.0,7.88,0.29,3.0,666,0,1
22.0,1,56219.0,1,0,14000.0,8.49,0.25,4.0,596,1,0
29.0,1,109485.0,7,1,12000.0,7.09,0.11,9.0,568,1,0
26.0,0,66812.0,2,1,10000.0,7.49,0.15,2.0,653,1,0
24.0,0,66012.0,5,1,8700.0,7.05,0.13,4.0,690,0,0
25.0,1,94672.0,0,1,9000.0,11.78,0.1,2.0,644,0,1
27.0,1,143406.0,0,1,15000.0,12.53,0.1,4.0,684,1,0
24.0,0,79046.0,4,0,14000.0,8.8,0.18,3.0,583,1,0
30.0,1,49041.0,11,0,10000.0,10.65,0.2,5.0,678,1,0
36.0,0,90959.0,10,1,14400.0,10.25,0.16,15.0,570,1,0
23.0,1,36732.0,0,1,3000.0,11.14,0.08,3.0,590,1,0
29.0,1,37656.0,6,0,10272.0,11.51,0.27,5.0,524,0,1
28.0,1,37574.0,5,0,7800.0,14.35,0.21,10.0,550,0,0
30.0,1,360964.0,8,1,4000.0,10.65,0.01,10.0,643,0,0
25.0,1,123299.0,0,0,23600.0,13.49,0.19,4.0,555,1,0
25.0,1,49328.0,4,0,5000.0,12.43,0.1,3.0,596,1,0
28.0,0,49255.0,6,1,15000.0,5.99,0.3,9.0,673,1,0
28.0,1,51275.0,8,0,6000.0,14.45,0.12,5.0,658,0,1
28.0,0,240873.0,9,1,15000.0,8.9,0.06,10.0,686,1,0
24.0,1,90832.0,1,0,10000.0,6.62,0.11,4.0,599,1,0
27.0,0,57447.0,4,1,25000.0,14.96,0.44,9.0,662,0,1
31.0,1,64431.0,7,1,10000.0,11.01,0.16,10.0,657,1,0
25.0,0,67927.0,0,1,12375.0,11.49,0.18,4.0,671,1,0
27.0,1,60745.0,2,0,8400.0,11.01,0.14,5.0,642,0,1
24.0,1,19837.0,1,0,8000.0,13.57,0.4,2.0,675,0,1
29.0,1,136545.0,4,1,25000.0,13.16,0.18,9.0,660,0,1
27.0,0,94706.0,5,1,15275.0,16.89,0.16,6.0,690,0,0
29.0,0,36653.0,5,0,6000.0,5.79,0.16,8.0,700,1,0
24.0,0,66925.0,0,1,12000.0,11.26,0.18,3.0,609,0,0
28.0,0,75361.0,8,0,10411.0,13.25,0.14,10.0,498,1,0
21.0,1,51111.0,0,0,4500.0,6.03,0.09,4.0,625,1,0
28.0,0,80868.0,6,0,9000.0,16.29,0.11,8.0,718,0,1
31.0,0,87516.0,11,0,8000.0,7.9,0.09,7.0,660,1,0
24.0,0,142394.0,1,0,4000.0,10.51,0.03,3.0,599,0,1
26.0,1,90116.0,4,1,15000.0,6.54,0.17,4.0,554,1,0
29.0,1,83159.0,4,0,2000.0,11.01,0.02,9.0,647,1,0
22.0,1,73084.0,0,0,3200.0,11.71,0.04,2.0,593,1,0
22.0,0,72663.0,0,0,15000.0,11.71,0.21,4.0,659,1,0
25.0,0,37175.0,2,0,1200.0,10.05,0.03,5.0,674,0,0
25.0,1,164444.0,2,1,8000.0,9.75,0.05,4.0,675,0,0
37.0,0,58602.0,15,1,7000.0,7.9,0.12,15.0,700,0,0
26.0,1,62590.0,3,1,7000.0,15.21,0.11,4.0,700,0,1
22.0,0,169168.0,1,0,14000.0,13.11,0.08,3.0,637,1,0
23.0,1,84175.0,2,0,3800.0,15.28,0.05,3.0,656,0,1
23.0,1,70096.0,0,0,9000.0,6.91,0.13,2.0,675,0,0
40.0,0,63352.0,17,0,15000.0,18.62,0.24,16.0,617,0,1
22.0,0,96531.0,2,0,12000.0,11.71,0.12,4.0,645,1,0
23.0,0,68063.0,2,0,5500.0,7.76,0.08,4.0,668,1,0
33.0,1,133064.0,11,0,10000.0,13.57,0.08,10.0,615,1,0
33.0,1,35092.0,9,1,4800.0,7.49,0.14,10.0,721,1,0
23.0,0,69696.0,0,0,9000.0,6.63,0.13,3.0,622,1,0
29.0,1,120941.0,5,1,10000.0,6.11,0.08,8.0,672,0,0
23.0,1,52631.0,3,1,7200.0,10.59,0.14,3.0,675,0,0
31.0,1,37740.0,8,1,5000.0,8.32,0.13,9.0,722,0,0
23.0,0,90841.0,0,0,3500.0,11.11,0.04,4.0,609,1,0
24.0,0,75402.0,5,0,1600.0,13.85,0.02,4.0,644,1,0
26.0,1,91064.0,4,1,12500.0,5.99,0.14,2.0,588,0,0
28.0,0,45763.0,3,0,10000.0,7.75,0.22,7.0,632,1,0
30.0,1,61024.0,6,1,5000.0,11.01,0.08,5.0,674,1,0
33.0,0,144952.0,8,1,16836.0,6.75,0.12,6.0,516,1,0
28.0,1,82531.0,5,1,3250.0,13.23,0.04,7.0,503,1,0
29.0,1,69983.0,4,0,5000.0,11.86,0.07,6.0,553,1,0
28.0,0,131470.0,6,1,35000.0,16.4,0.27,7.0,515,0,1
35.0,1,58449.0,14,0,3000.0,5.64,0.05,11.0,653,1,0
36.0,1,490811.0,15,1,35000.0,7.9,0.07,13.0,654,1,0
23.0,1,129686.0,0,0,35000.0,16.48,0.27,4.0,672,0,1
28.0,0,73263.0,5,1,3000.0,17.49,0.04,8.0,650,1,0
23.0,1,120680.0,0,1,8000.0,7.37,0.07,4.0,573,1,0
23.0,0,39446.0,0,1,9542.0,13.03,0.24,4.0,702,1,0
30.0,1,138474.0,8,1,20000.0,14.59,0.14,7.0,518,0,1
20.0,0,51391.0,0,0,6500.0,11.71,0.13,2.0,630,0,0
42.0,1,46911.0,23,0,3000.0,17.56,0.06,15.0,636,0,1
31.0,0,138817.0,5,1,6500.0,13.98,0.05,9.0,643,1,0
25.0,1,113522.0,6,0,20000.0,10.98,0.18,4.0,670,1,0
21.0,1,50198.0,0,0,7000.0,5.79,0.14,3.0,619,1,0
27.0,0,118331.0,4,0,20000.0,16.0,0.17,8.0,612,0,1
34.0,1,152196.0,10,1,9600.0,11.49,0.06,10.0,624,0,0
27.0,0,97193.0,1,1,35000.0,11.01,0.36,8.0,658,1,0
23.0,1,34523.0,0,0,5000.0,11.78,0.14,3.0,524,1,0
34.0,0,32588.0,11,1,3600.0,9.88,0.11,5.0,696,0,0
24.0,0,63237.0,0,1,7000.0,14.09,0.11,4.0,679,1,0
33.0,1,17945.0,12,0,4800.0,6.76,0.27,7.0,537,0,1
22.0,0,66769.0,0,0,3500.0,9.99,0.05,3.0,672,1,0
42.0,0,47899.0,21,0,19750.0,10.65,0.41,14.0,674,0,1
25.0,0,166313.0,3,1,5000.0,11.86,0.03,4.0,680,0,0
24.0,1,133078.0,0,1,14709.0,12.24,0.11,4.0,651,1,0
25.0,0,24859.0,2,0,5000.0,13.49,0.2,4.0,532,0,1
52.0,1,31111.0,30,0,5000.0,12.61,0.16,22.0,678,0,1
28.0,0,75250.0,7,0,9300.0,11.72,0.12,5.0,703,1,0
29.0,1,85171.0,9,0,8000.0,9.63,0.09,9.0,688,1,0
24.0,0,66001.0,0,0,5055.0,12.17,0.08,3.0,638,0,1
23.0,1,101296.0,0,0,15000.0,8.49,0.15,3.0,630,0,1
23.0,0,79329.0,0,1,10574.0,7.0,0.13,4.0,593,1,0
29.0,0,81066.0,4,1,9475.0,11.01,0.12,10.0,643,1,0
43.0,1,66920.0,20,0,5000.0,8.15,0.07,11.0,658,0,0
30.0,0,180864.0,6,1,5000.0,11.01,0.03,9.0,638,1,0
22.0,1,48651.0,0,1,6000.0,11.48,0.12,4.0,637,1,0
24.0,0,103227.0,3,1,7750.0,11.12,0.08,4.0,607,1,0
35.0,1,85567.0,16,0,10000.0,6.62,0.12,5.0,663,0,0
24.0,1,66766.0,1,1,5300.0,10.8,0.08,4.0,694,1,0
23.0,1,47415.0,1,1,6500.0,11.01,0.14,4.0,613,1,0
28.0,1,212457.0,7,1,25000.0,10.25,0.12,6.0,668,0,0
23.0,1,29962.0,1,0,5550.0,12.53,0.19,4.0,661,0,0
24.0,1,84007.0,2,1,7200.0,7.88,0.09,2.0,601,1,0
33.0,0,78937.0,6,0,6000.0,7.47,0.08,6.0,589,1,0
25.0,1,62022.0,3,0,9000.0,11.77,0.15,4.0,647,1,0
24.0,1,43356.0,1,0,3500.0,11.54,0.08,3.0,629,1,0
24.0,1,62517.0,0,1,2000.0,12.99,0.03,4.0,682,1,0
27.0,1,31021.0,4,0,2550.0,14.27,0.08,5.0,607,0,0
21.0,0,46370.0,0,0,2400.0,14.26,0.05,3.0,526,1,0
28.0,1,26043.0,10,0,4200.0,15.21,0.16,10.0,654,0,1
24.0,0,44293.0,0,0,12000.0,8.88,0.27,4.0,622,0,1
25.0,1,59695.0,4,0,2000.0,11.99,0.03,2.0,593,1,0
24.0,1,47482.0,1,0,8000.0,11.01,0.17,2.0,700,0,1
22.0,1,27161.0,0,1,5000.0,7.9,0.18,3.0,601,1,0
28.0,0,72828.0,3,1,4800.0,11.67,0.07,9.0,599,1,0
24.0,1,36999.0,2,0,2000.0,8.07,0.05,4.0,645,0,0
26.0,0,147568.0,4,1,6000.0,7.51,0.04,2.0,508,1,0
28.0,0,73137.0,6,0,19200.0,7.88,0.26,8.0,571,0,1
24.0,1,162980.0,2,1,21000.0,10.38,0.13,4.0,587,0,0
36.0,0,180825.0,11,1,10000.0,11.01,0.06,14.0,695,1,0
26.0,0,30970.0,4,0,5000.0,12.69,0.16,3.0,633,0,0
34.0,0,15432.0,11,1,3250.0,10.99,0.21,5.0,715,0,1
23.0,0,26008.0,0,0,4550.0,13.72,0.17,3.0,579,1,0
27.0,1,156792.0,5,1,3051.0,8.31,0.02,6.0,615,0,0
31.0,1,66823.0,8,1,4015.0,11.0,0.06,7.0,530,1,0
56.0,1,240491.0,36,1,2859.0,11.22,0.01,20.0,662,0,0
26.0,0,42173.0,8,0,9450.0,15.62,0.22,3.0,534,0,1
25.0,0,101683.0,3,1,5000.0,15.88,0.05,3.0,655,0,1
22.0,1,85424.0,0,1,7450.0,13.06,0.09,4.0,656,0,0
24.0,1,59430.0,0,0,1500.0,14.35,0.03,2.0,617,0,0
37.0,1,74278.0,17,1,10000.0,13.57,0.13,15.0,688,0,0
29.0,1,87259.0,7,1,10000.0,6.48,0.11,10.0,663,1,0
28.0,1,68352.0,6,1,8000.0,11.58,0.12,5.0,689,0,1
30.0,1,41922.0,10,0,10000.0,14.54,0.24,6.0,689,0,1
34.0,1,84657.0,10,1,15000.0,11.01,0.18,6.0,625,1,0
26.0,1,55928.0,1,0,12000.0,14.84,0.21,3.0,673,0,0
31.0,1,61772.0,8,0,5000.0,12.6,0.08,7.0,543,1,0
32.0,0,47776.0,12,0,4500.0,9.45,0.09,7.0,654,1,0
28.0,0,51036.0,5,1,5000.0,10.37,0.1,5.0,668,1,0
46.0,1,214538.0,23,0,8915.0,11.39,0.04,16.0,612,1,0
50.0,1,165457.0,25,1,23000.0,7.9,0.14,13.0,605,0,0
23.0,0,43026.0,2,1,12000.0,12.42,0.28,3.0,674,0,0
30.0,0,90956.0,7,0,6000.0,12.68,0.07,5.0,639,1,0
25.0,1,82786.0,2,0,10000.0,14.26,0.12,4.0,646,1,0
26.0,1,76796.0,4,1,4000.0,10.59,0.05,8.0,692,0,0
27.0,1,87523.0,3,1,10000.0,14.83,0.11,6.0,723,0,1
22.0,1,26702.0,0,0,4800.0,13.49,0.18,3.0,559,1,0
24.0,1,102877.0,3,0,6000.0,6.03,0.06,3.0,561,1,0
25.0,0,41403.0,0,0,10000.0,6.62,0.24,4.0,631,0,1
22.0,0,48874.0,0,0,5000.0,8.9,0.1,2.0,639,1,0
29.0,1,136453.0,4,0,25000.0,15.31,0.18,6.0,670,0,1
30.0,1,202369.0,7,0,18000.0,14.46,0.09,9.0,656,0,1
24.0,0,133199.0,1,0,12000.0,7.9,0.09,2.0,636,0,0
23.0,0,116179.0,3,0,10000.0,10.65,0.09,3.0,675,1,0
24.0,1,72899.0,0,0,20000.0,9.25,0.27,3.0,613,0,1
27.0,0,40177.0,4,0,10000.0,10.95,0.25,5.0,580,1,0
25.0,0,51528.0,5,0,8000.0,7.0,0.16,3.0,678,1,0
22.0,0,46409.0,0,1,10000.0,12.21,0.22,3.0,559,1,0
31.0,1,76162.0,7,1,8000.0,7.93,0.11,9.0,638,0,0
26.0,1,65519.0,4,0,2354.0,14.56,0.04,3.0,631,0,1
35.0,0,60859.0,12,0,7000.0,11.49,0.12,9.0,668,1,0
27.0,1,90818.0,6,1,21000.0,15.2,0.23,8.0,686,1,0
23.0,0,73044.0,0,0,22000.0,10.25,0.3,4.0,640,0,1
23.0,0,70795.0,1,1,3000.0,11.38,0.04,3.0,663,0,0
23.0,1,36761.0,0,0,13000.0,13.57,0.35,2.0,650,0,1
26.0,0,114969.0,4,0,2400.0,10.04,0.02,3.0,623,1,0
32.0,1,126905.0,5,0,3000.0,11.01,0.02,10.0,692,1,0
22.0,0,72774.0,0,0,7500.0,11.34,0.1,4.0,574,1,0
29.0,1,49228.0,8,0,6000.0,11.14,0.12,6.0,634,1,0
26.0,1,40177.0,5,0,5000.0,12.69,0.12,4.0,665,0,0
24.0,0,57069.0,4,0,8000.0,15.65,0.14,3.0,693,1,0
29.0,1,68935.0,11,0,7000.0,11.01,0.1,8.0,664,0,1
42.0,1,64285.0,20,0,5600.0,10.99,0.09,14.0,711,1,0
23.0,1,99100.0,0,1,10945.0,10.62,0.11,3.0,630,0,0
33.0,1,130787.0,10,1,11500.0,9.99,0.09,7.0,602,1,0
24.0,0,55088.0,2,0,2850.0,11.86,0.05,2.0,620,1,0
27.0,1,69894.0,4,1,15000.0,11.99,0.21,10.0,642,0,0
31.0,1,52527.0,4,0,13350.0,12.42,0.25,9.0,642,0,1
36.0,1,119023.0,15,1,7842.0,12.84,0.07,12.0,683,0,1
25.0,0,91004.0,6,1,9000.0,8.41,0.1,5.0,681,0,0
24.0,1,121090.0,5,1,6000.0,5.42,0.05,4.0,674,1,0
22.0,0,30800.0,1,1,1800.0,8.49,0.06,2.0,586,1,0
24.0,1,45615.0,1,0,10000.0,8.41,0.22,3.0,649,1,0
25.0,0,80206.0,1,1,7000.0,11.26,0.09,3.0,638,1,0
26.0,0,180880.0,7,1,35000.0,15.96,0.19,3.0,681,0,0
29.0,0,92136.0,11,1,4400.0,16.29,0.05,10.0,608,0,1
47.0,0,131883.0,22,1,16000.0,7.05,0.12,14.0,693,1,0
23.0,0,121171.0,2,1,15000.0,7.88,0.12,4.0,626,1,0
38.0,0,37323.0,19,0,5000.0,13.48,0.13,12.0,650,1,0
25.0,0,51320.0,0,1,7000.0,8.59,0.14,4.0,684,0,0
25.0,0,30050.0,3,0,9600.0,11.71,0.32,4.0,584,0,1
40.0,1,60848.0,17,1,6000.0,14.96,0.1,16.0,688,1,0
23.0,1,37169.0,1,0,3600.0,9.7,0.1,3.0,693,1,0
25.0,1,40270.0,0,0,10000.0,7.51,0.25,4.0,563,1,0
22.0,0,65931.0,0,0,5000.0,16.35,0.08,4.0,637,0,1
22.0,1,35822.0,0,0,7479.0,11.71,0.21,4.0,681,0,1
35.0,0,71547.0,12,1,2200.0,11.99,0.03,6.0,594,0,0
34.0,0,51374.0,12,0,6000.0,10.88,0.12,8.0,671,1,0
22.0,0,24151.0,0,1,2282.0,10.11,0.09,3.0,668,1,0
28.0,1,55333.0,6,0,5000.0,11.24,0.09,4.0,652,1,0
35.0,1,74233.0,10,1,11883.0,8.84,0.16,10.0,651,1,0
25.0,0,39427.0,0,0,4800.0,7.14,0.12,3.0,674,1,0
25.0,1,97040.0,3,1,25000.0,13.08,0.26,2.0,516,1,0
23.0,0,111020.0,0,0,10000.0,11.01,0.09,4.0,614,0,1
34.0,1,62638.0,12,1,3500.0,11.49,0.06,6.0,654,1,0
23.0,1,106660.0,0,0,12000.0,14.61,0.11,4.0,649,0,1
28.0,0,36792.0,4,0,10000.0,8.96,0.27,6.0,682,0,1
24.0,1,61459.0,0,0,6500.0,11.06,0.11,5.0,569,1,0
23.0,0,40771.0,0,0,4000.0,10.96,0.1,4.0,643,0,0
24.0,0,45667.0,3,0,6000.0,9.99,0.13,3.0,653,0,0
24.0,0,22608.0,2,1,1200.0,11.34,0.05,4.0,615,1,0
24.0,1,81014.0,4,0,15000.0,6.54,0.19,3.0,592,1,0
21.0,1,32432.0,0,0,7000.0,14.84,0.22,3.0,638,0,1
26.0,0,48566.0,3,1,8206.0,9.17,0.17,4.0,591,0,0
28.0,0,114721.0,4,1,7442.0,11.89,0.06,6.0,594,1,0
34.0,1,92468.0,10,0,6000.0,11.01,0.06,10.0,627,0,0
22.0,0,44394.0,0,0,6000.0,10.75,0.14,3.0,605,0,0
23.0,0,51512.0,1,0,9000.0,7.51,0.17,4.0,712,1,0
24.0,1,51376.0,3,0,15000.0,11.85,0.29,4.0,523,0,1
29.0,0,45200.0,2,0,2628.0,8.59,0.06,5.0,678,1,0
27.0,0,84778.0,4,0,12000.0,10.99,0.14,8.0,471,1,0
43.0,1,101973.0,20,1,12000.0,5.42,0.12,16.0,648,1,0
37.0,1,101926.0,16,0,5000.0,10.0,0.05,16.0,701,0,0
22.0,1,50385.0,0,0,7000.0,5.92,0.14,4.0,644,1,0
27.0,1,42830.0,4,0,7000.0,12.69,0.16,5.0,643,1,0
24.0,0,48130.0,0,1,3261.0,9.06,0.07,3.0,641,0,1
41.0,0,68600.0,17,0,10000.0,9.99,0.15,17.0,677,0,0
28.0,0,54789.0,5,1,10500.0,15.96,0.19,8.0,534,1,0
25.0,0,87596.0,5,1,4208.0,11.34,0.05,4.0,653,1,0
29.0,1,42954.0,7,0,4000.0,15.23,0.09,9.0,663,1,0
27.0,0,58620.0,2,0,12000.0,11.71,0.2,6.0,674,1,0
40.0,1,52686.0,17,1,2500.0,12.84,0.05,14.0,685,1,0
26.0,0,37202.0,4,0,10000.0,6.86,0.27,4.0,697,0,1
44.0,0,100604.0,22,1,12000.0,16.0,0.12,15.0,725,0,1
23.0,1,27680.0,0,0,3200.0,12.69,0.12,4.0,642,0,0
31.0,1,29803.0,4,0,2500.0,7.62,0.08,6.0,682,0,0
31.0,0,202597.0,9,1,25000.0,13.06,0.12,5.0,650,0,0
36.0,1,57494.0,13,1,4900.0,14.11,0.09,11.0,585,0,1
33.0,0,65860.0,13,0,10000.0,8.83,0.15,6.0,660,1,0
38.0,1,27199.0,16,0,2350.0,14.17,0.09,16.0,655,0,0
40.0,0,280587.0,14,1,15000.0,11.83,0.05,12.0,618,1,0
21.0,0,82727.0,0,0,18000.0,10.65,0.22,2.0,625,0,0
30.0,0,78935.0,9,1,1500.0,5.99,0.02,9.0,557,1,0
29.0,0,108528.0,1,1,15000.0,6.99,0.14,8.0,699,0,0
27.0,1,38032.0,4,0,4000.0,10.44,0.11,6.0,639,1,0
29.0,0,37183.0,5,1,10000.0,6.17,0.27,5.0,588,1,0
30.0,0,85333.0,10,1,10000.0,9.56,0.12,8.0,644,1,0
23.0,0,68677.0,0,0,21600.0,20.0,0.31,4.0,646,0,1
24.0,0,63563.0,5,1,5000.0,8.32,0.08,2.0,671,0,0
37.0,0,61977.0,13,1,12800.0,12.84,0.21,12.0,694,0,0
33.0,0,43852.0,12,0,12200.0,9.99,0.28,6.0,646,0,1
25.0,1,52217.0,1,0,12000.0,11.4,0.23,3.0,515,1,0
25.0,1,33517.0,4,0,6000.0,7.9,0.18,2.0,568,1,0
26.0,1,27165.0,3,1,8000.0,7.68,0.29,5.0,524,1,0
24.0,1,72881.0,3,0,9000.0,11.5,0.12,4.0,645,0,0
29.0,1,60801.0,6,1,1500.0,13.11,0.02,6.0,686,1,0
28.0,1,108748.0,1,1,20000.0,16.16,0.18,8.0,656,1,0
22.0,1,28263.0,0,0,9200.0,9.88,0.33,2.0,644,0,1
24.0,1,48259.0,1,0,15098.0,15.63,0.31,3.0,571,0,1
27.0,0,63238.0,6,0,5100.0,10.37,0.08,7.0,697,0,0
23.0,0,19893.0,0,0,4500.0,5.99,0.23,4.0,636,0,1
34.0,1,72868.0,8,1,2000.0,7.6,0.03,7.0,666,0,0
24.0,0,23667.0,3,1,7400.0,13.85,0.31,2.0,662,0,1
31.0,0,51176.0,11,1,7200.0,9.99,0.14,8.0,658,1,0
25.0,0,44175.0,4,0,3000.0,11.01,0.07,4.0,635,1,0
31.0,1,353463.0,6,1,11539.0,9.06,0.03,6.0,576,0,0
28.0,1,61228.0,9,1,6000.0,6.03,0.1,9.0,642,1,0
34.0,0,118815.0,16,1,16000.0,10.99,0.13,10.0,671,0,0
34.0,1,54556.0,10,1,12000.0,11.86,0.22,5.0,674,1,0
25.0,0,69479.0,3,0,1500.0,11.01,0.02,3.0,649,1,0
26.0,1,65222.0,2,0,13565.0,9.57,0.21,4.0,619,0,0
26.0,0,86399.0,4,1,3406.0,6.07,0.04,3.0,645,0,0
30.0,1,63471.0,6,1,7000.0,12.72,0.11,9.0,681,0,0
21.0,0,24819.0,2,0,4500.0,13.49,0.18,2.0,595,1,0
22.0,0,48848.0,1,0,14125.0,11.49,0.29,3.0,602,0,1
45.0,0,74552.0,20,1,11600.0,13.48,0.16,11.0,696,1,0
28.0,0,114008.0,8,0,3700.0,7.9,0.03,9.0,612,0,0
