person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,0,34484.0,0,1,5000.0,5.79,0.14,2.0,546,1,0
25.0,1,60946.0,4,1,4000.0,13.43,0.07,3.0,641,1,0
38.0,0,131430.0,17,1,30000.0,16.37,0.23,11.0,652,0,1
25.0,0,94293.0,4,1,14200.0,11.48,0.15,3.0,595,1,0
25.0,0,29883.0,4,0,10000.0,9.91,0.33,4.0,661,0,1
24.0,1,46146.0,2,0,8000.0,9.54,0.17,3.0,627,0,0
33.0,1,37401.0,11,0,2000.0,7.29,0.05,5.0,575,1,0
41.0,1,102867.0,21,0,3000.0,13.49,0.03,17.0,632,0,0
33.0,1,68554.0,9,0,10000.0,9.84,0.15,6.0,636,1,0
30.0,1,72020.0,7,1,10000.0,7.51,0.14,8.0,615,1,0
25.0,0,44565.0,0,0,15000.0,7.32,0.34,3.0,638,0,1
32.0,1,63339.0,12,0,4200.0,13.23,0.07,10.0,663,1,0
24.0,0,103919.0,1,1,4078.0,13.05,0.04,3.0,614,0,1
37.0,0,46939.0,11,1,7000.0,7.9,0.15,13.0,629,0,0
23.0,1,73821.0,0,1,18007.0,13.81,0.24,3.0,699,1,0
28.0,0,83058.0,6,0,21000.0,12.69,0.25,8.0,637,0,1
32.0,1,130586.0,8,1,12000.0,11.49,0.09,10.0,655,1,0
23.0,0,114686.0,3,0,12000.0,9.63,0.1,4.0,523,1,0
22.0,0,60835.0,1,0,3000.0,10.99,0.05,3.0,588,0,0
21.0,0,51140.0,2,0,5000.0,9.32,0.1,4.0,652,0,0
25.0,1,125829.0,6,1,14000.0,10.99,0.11,3.0,682,1,0
31.0,1,25538.0,7,1,1000.0,6.76,0.04,5.0,576,1,0
25.0,1,18878.0,4,0,2114.0,12.43,0.11,4.0,620,1,0
37.0,0,313076.0,13,1,20000.0,14.96,0.06,12.0,673,1,0
23.0,0,50264.0,0,1,16000.0,11.83,0.32,2.0,651,1,0
27.0,1,61060.0,4,1,2100.0,9.91,0.03,6.0,552,1,0
41.0,1,53245.0,22,0,15000.0,12.73,0.28,15.0,729,0,1
43.0,0,135558.0,24,1,25000.0,14.96,0.18,15.0,641,0,0
41.0,0,181465.0,20,1,24500.0,11.83,0.14,17.0,679,1,0
33.0,0,37381.0,12,0,1200.0,6.76,0.03,10.0,675,1,0
27.0,1,53507.0,5,1,7000.0,10.65,0.13,10.0,659,0,0
32.0,0,87737.0,9,0,12000.0,10.62,0.14,5.0,638,1,0
24.0,1,112727.0,2,1,12000.0,16.29,0.11,3.0,612,0,1
25.0,0,107890.0,2,1,14000.0,7.49,0.13,2.0,654,1,0
28.0,1,31494.0,5,0,12000.0,9.83,0.38,9.0,622,0,1
29.0,1,77460.0,8,1,15000.0,15.27,0.19,8.0,673,0,1
22.0,1,49138.0,0,1,13025.0,10.14,0.27,3.0,648,1,0
32.0,0,42835.0,7,1,10000.0,6.03,0.23,6.0,650,0,0
26.0,1,84897.0,4,1,8000.0,14.84,0.09,3.0,659,1,0
25.0,0,38052.0,0,1,5500.0,8.49,0.14,4.0,688,0,1
23.0,0,86183.0,1,0,20000.0,14.09,0.23,3.0,638,0,0
33.0,0,48051.0,10,0,5000.0,6.88,0.1,12.0,677,0,0
26.0,1,71759.0,0,1,8000.0,15.99,0.11,2.0,653,0,1
27.0,1,29895.0,4,0,2111.0,13.45,0.07,4.0,697,0,0
50.0,1,90968.0,27,0,5000.0,13.23,0.05,15.0,608,1,0
29.0,1,103175.0,3,1,20000.0,10.38,0.19,9.0,641,1,0
24.0,0,77480.0,1,1,4000.0,20.0,0.05,2.0,559,0,1
32.0,1,78891.0,7,1,12000.0,7.88,0.15,5.0,597,1,0
24.0,0,20464.0,1,0,4159.0,10.39,0.2,4.0,593,0,1
23.0,0,76583.0,1,0,16000.0,16.35,0.21,4.0,677,0,1
25.0,1,58701.0,0,1,4000.0,5.9,0.07,4.0,576,1,0
29.0,0,74870.0,8,1,9000.0,11.01,0.12,9.0,569,1,0
25.0,0,54688.0,2,0,10000.0,11.89,0.18,3.0,585,1,0
25.0,0,63231.0,0,1,14747.0,10.33,0.23,4.0,637,1,0
28.0,1,60874.0,4,0,8000.0,14.16,0.13,10.0,681,1,0
35.0,0,65510.0,10,1,10000.0,9.91,0.15,5.0,618,0,0
24.0,1,144821.0,0,1,25000.0,15.2,0.17,3.0,553,1,0
28.0,0,90882.0,5,0,6000.0,14.34,0.07,9.0,663,1,0
39.0,1,58418.0,16,0,10000.0,13.22,0.17,16.0,510,1,0
27.0,1,94292.0,5,1,6000.0,12.18,0.06,5.0,713,0,0
33.0,0,52595.0,11,0,10000.0,13.35,0.19,10.0,650,1,0
33.0,0,60825.0,10,0,6000.0,8.22,0.1,7.0,679,1,0
30.0,1,133167.0,5,1,4800.0,5.99,0.04,5.0,673,1,0
25.0,1,46362.0,3,0,16000.0,12.87,0.35,3.0,592,0,1
31.0,1,202682.0,7,0,20000.0,11.01,0.1,7.0,701,0,1
25.0,0,57140.0,5,0,5000.0,6.76,0.09,3.0,638,0,0
28.0,1,38493.0,4,1,11300.0,9.91,0.29,5.0,645,1,0
21.0,0,67422.0,1,0,6000.0,10.99,0.09,3.0,588,1,0
29.0,0,87388.0,6,0,8000.0,9.73,0.09,9.0,679,0,0
35.0,1,61082.0,12,0,8400.0,7.29,0.14,9.0,615,1,0
27.0,0,50030.0,4,0,10000.0,14.27,0.2,6.0,648,1,0
28.0,1,37131.0,5,0,7613.0,13.48,0.21,8.0,675,1,0
22.0,1,32109.0,0,1,7100.0,7.49,0.22,2.0,669,0,0
29.0,1,216827.0,8,1,30325.0,18.47,0.14,8.0,571,0,0
25.0,0,71995.0,0,0,7955.0,6.64,0.11,4.0,708,1,0
29.0,1,161964.0,4,1,6000.0,5.99,0.04,8.0,654,1,0
24.0,0,41857.0,2,0,5000.0,14.96,0.12,2.0,618,0,1
24.0,1,47771.0,0,1,1500.0,15.62,0.03,3.0,610,1,0
30.0,0,42953.0,5,1,2000.0,5.42,0.05,9.0,646,1,0
24.0,1,49109.0,3,0,5000.0,11.2,0.1,3.0,565,1,0
23.0,1,20393.0,0,0,3000.0,16.29,0.15,2.0,646,0,1
28.0,0,87491.0,6,1,7500.0,6.0,0.09,10.0,724,1,0
24.0,1,24782.0,1,0,2447.0,14.8,0.1,3.0,614,0,1
24.0,0,48911.0,3,0,3500.0,11.01,0.07,2.0,664,1,0
24.0,1,78216.0,0,1,12000.0,17.56,0.15,4.0,614,0,1
29.0,1,32839.0,5,0,7200.0,7.49,0.22,10.0,573,0,0
27.0,1,108925.0,2,1,10000.0,7.14,0.09,5.0,641,0,0
24.0,0,12995.0,1,0,3000.0,7.9,0.23,3.0,640,0,1
35.0,1,139341.0,7,0,28000.0,9.91,0.2,6.0,578,1,0
29.0,0,48924.0,6,0,9250.0,14.65,0.19,7.0,659,0,0
40.0,1,79960.0,17,1,6125.0,14.65,0.08,17.0,712,1,0
30.0,1,52461.0,9,0,12000.0,10.59,0.23,10.0,674,1,0
22.0,1,62947.0,0,1,3000.0,11.83,0.05,2.0,639,1,0
25.0,1,144676.0,3,1,10000.0,6.62,0.07,3.0,629,1,0
22.0,0,33225.0,0,1,4800.0,11.99,0.14,2.0,629,0,0
28.0,1,142001.0,5,1,14174.0,10.91,0.1,5.0,674,1,0
24.0,1,156882.0,2,1,1250.0,10.95,0.01,2.0,598,0,0
33.0,1,61049.0,11,0,6000.0,14.96,0.1,5.0,623,1,0
27.0,1,37124.0,7,0,1500.0,11.01,0.04,6.0,581,1,0
30.0,0,175049.0,9,1,9600.0,7.9,0.05,6.0,637,1,0
27.0,1,72853.0,1,1,10000.0,7.49,0.14,7.0,533,1,0
25.0,0,44844.0,2,0,5587.0,9.64,0.12,4.0,634,0,0
33.0,0,120973.0,10,0,25000.0,11.66,0.21,9.0,631,1,0
23.0,1,68357.0,1,1,18000.0,14.22,0.26,2.0,611,0,1
25.0,1,97236.0,2,0,10000.0,10.98,0.1,4.0,688,0,0
23.0,0,84027.0,0,1,9000.0,5.99,0.11,3.0,556,1,0
32.0,1,90171.0,10,1,7000.0,7.9,0.08,9.0,608,1,0
28.0,0,64595.0,5,0,10000.0,11.55,0.15,6.0,660,0,0
27.0,0,88669.0,2,1,10500.0,11.83,0.12,6.0,676,0,1
30.0,1,66809.0,5,0,17000.0,11.01,0.25,9.0,672,0,1
27.0,0,34214.0,3,0,7000.0,10.95,0.2,6.0,633,1,0
23.0,1,50056.0,0,1,10400.0,10.0,0.21,2.0,605,1,0
28.0,1,47579.0,7,0,3000.0,12.73,0.06,8.0,663,1,0
22.0,1,81927.0,0,0,7500.0,9.76,0.09,2.0,697,1,0
26.0,0,40822.0,4,0,1723.0,16.09,0.04,5.0,638,0,1
22.0,1,84904.0,0,1,5000.0,6.03,0.06,2.0,667,1,0
22.0,0,121032.0,0,1,15000.0,13.85,0.12,3.0,576,1,0
25.0,1,57233.0,0,0,6000.0,7.62,0.1,4.0,576,1,0
22.0,1,58530.0,0,0,11000.0,10.75,0.19,4.0,662,1,0
22.0,1,33047.0,3,0,9500.0,15.33,0.29,3.0,656,0,1
22.0,1,73153.0,3,1,12000.0,7.51,0.16,3.0,601,1,0
31.0,0,55024.0,8,0,12430.0,9.29,0.23,7.0,641,1,0
24.0,0,73197.0,1,1,20000.0,7.9,0.27,4.0,620,1,0
28.0,1,89747.0,7,1,7800.0,10.99,0.09,7.0,600,1,0
30.0,0,79380.0,8,0,12800.0,15.2,0.16,8.0,642,1,0
25.0,0,59994.0,4,0,15000.0,12.18,0.25,4.0,674,0,1
23.0,1,46726.0,1,0,4500.0,7.88,0.1,2.0,659,1,0
35.0,0,108928.0,16,0,12000.0,10.99,0.11,9.0,715,0,0
39.0,0,130730.0,17,1,12000.0,6.99,0.09,13.0,623,0,1
30.0,0,80442.0,8,1,15000.0,10.89,0.19,8.0,624,1,0
23.0,1,69387.0,2,0,20000.0,16.89,0.29,2.0,600,0,1
29.0,0,49551.0,6,0,3392.0,9.12,0.07,6.0,648,0,0
26.0,0,177261.0,3,1,4100.0,6.92,0.02,3.0,616,1,0
24.0,1,31001.0,3,1,9000.0,7.14,0.29,4.0,688,0,0
37.0,1,55061.0,12,0,14000.0,11.36,0.25,16.0,696,0,1
47.0,1,15590.0,23,1,1950.0,12.69,0.13,12.0,645,0,1
41.0,1,29856.0,20,1,1500.0,11.01,0.05,15.0,611,1,0
23.0,1,154556.0,4,1,4800.0,12.99,0.03,2.0,630,0,0
31.0,0,41991.0,8,0,5000.0,6.49,0.12,8.0,676,1,0
24.0,1,64881.0,1,1,15000.0,16.48,0.23,2.0,575,0,1
23.0,1,70089.0,1,1,4000.0,5.42,0.06,2.0,564,1,0
41.0,1,111331.0,21,1,12000.0,7.66,0.11,13.0,705,0,0
25.0,0,42223.0,3,1,2500.0,6.03,0.06,2.0,619,0,0
28.0,0,97058.0,10,1,21000.0,11.36,0.22,10.0,538,1,0
37.0,0,73077.0,18,1,12000.0,12.73,0.16,17.0,645,1,0
23.0,1,90816.0,0,1,9000.0,7.51,0.1,4.0,654,0,0
34.0,1,166558.0,14,1,20951.0,18.65,0.13,10.0,659,0,1
23.0,1,76782.0,4,0,2500.0,14.72,0.03,2.0,661,0,0
34.0,0,51223.0,13,1,2000.0,5.79,0.04,7.0,712,0,0
27.0,0,58632.0,7,0,4200.0,10.74,0.07,5.0,682,1,0
31.0,1,64333.0,5,0,9600.0,8.56,0.15,9.0,709,0,0
26.0,0,54943.0,4,1,6000.0,14.27,0.11,4.0,644,1,0
37.0,1,46707.0,15,0,12000.0,8.94,0.26,14.0,667,0,1
28.0,1,62484.0,6,1,7200.0,9.63,0.12,10.0,632,1,0
22.0,1,62906.0,1,0,10000.0,11.01,0.16,2.0,697,0,0
33.0,1,216923.0,12,1,6906.0,7.63,0.03,7.0,647,1,0
23.0,1,73116.0,5,1,22000.0,13.06,0.3,3.0,434,1,0
22.0,0,54870.0,0,1,6000.0,6.76,0.11,2.0,663,1,0
36.0,0,145078.0,13,0,16000.0,13.06,0.11,16.0,597,1,0
24.0,1,48815.0,4,0,5000.0,14.11,0.1,3.0,579,0,1
31.0,1,50101.0,6,0,4000.0,10.34,0.08,9.0,692,1,0
31.0,0,216989.0,7,1,9000.0,14.27,0.04,6.0,655,1,0
24.0,0,49814.0,1,0,7200.0,12.53,0.14,2.0,661,1,0
22.0,0,64620.0,3,0,6500.0,10.65,0.1,4.0,612,1,0
22.0,0,22107.0,4,1,2250.0,15.27,0.1,3.0,636,1,0
26.0,1,141608.0,3,1,14400.0,11.01,0.1,4.0,665,0,0
25.0,1,66719.0,7,1,17000.0,6.91,0.25,4.0,613,1,0
27.0,0,41267.0,1,1,5400.0,5.42,0.13,6.0,615,1,0
33.0,1,64321.0,10,0,20000.0,13.04,0.31,9.0,656,0,1
28.0,0,234419.0,2,1,17936.0,13.77,0.08,7.0,621,0,1
34.0,1,64413.0,11,0,3592.0,9.26,0.06,7.0,679,0,0
28.0,1,230430.0,6,1,9000.0,16.95,0.04,6.0,618,0,1
24.0,0,73250.0,0,1,5000.0,6.86,0.07,3.0,534,1,0
32.0,0,83272.0,11,1,4800.0,11.0,0.06,6.0,646,1,0
25.0,0,49051.0,2,0,10000.0,13.48,0.2,3.0,663,1,0
34.0,1,61085.0,13,0,15000.0,12.72,0.25,9.0,661,1,0
21.0,0,85203.0,0,1,9800.0,7.14,0.12,4.0,689,1,0
27.0,1,101874.0,3,1,7212.0,10.92,0.07,10.0,644,1,0
22.0,1,17019.0,0,0,4800.0,12.53,0.28,4.0,522,0,1
24.0,1,61746.0,0,0,2715.0,8.23,0.04,3.0,567,1,0
28.0,1,100634.0,6,0,21600.0,6.91,0.21,10.0,708,0,0
29.0,1,69762.0,8,0,3200.0,7.68,0.05,9.0,690,1,0
26.0,0,97189.0,4,1,15000.0,16.07,0.15,2.0,690,1,0
28.0,0,56588.0,4,0,12000.0,11.01,0.21,8.0,582,0,0
22.0,1,74210.0,0,1,2100.0,6.62,0.03,3.0,585,1,0
26.0,1,92282.0,4,0,11800.0,13.11,0.13,3.0,640,0,0
26.0,1,151245.0,3,0,8000.0,9.63,0.05,3.0,647,1,0
33.0,0,54740.0,14,1,10800.0,7.51,0.2,8.0,617,0,1
27.0,0,36410.0,5,0,7000.0,9.78,0.19,6.0,658,0,1
26.0,1,56126.0,4,1,11500.0,13.79,0.2,4.0,683,0,0
22.0,1,66968.0,0,0,6000.0,6.99,0.09,3.0,666,0,0
22.0,1,46703.0,0,1,4500.0,5.79,0.1,2.0,654,1,0
30.0,0,58571.0,9,0,10000.0,12.65,0.17,9.0,671,0,0
30.0,1,132743.0,5,1,25000.0,10.36,0.19,8.0,647,0,0
22.0,1,45317.0,3,0,5000.0,5.42,0.11,2.0,682,0,0
27.0,1,111409.0,1,0,25000.0,18.66,0.22,5.0,514,1,0
22.0,1,71741.0,0,1,6400.0,11.01,0.09,4.0,660,0,0
29.0,0,124608.0,5,1,4500.0,7.29,0.04,6.0,606,1,0
27.0,1,38224.0,3,0,6000.0,13.49,0.16,7.0,574,1,0
26.0,0,41540.0,3,1,14400.0,7.88,0.35,3.0,649,0,0
30.0,1,61050.0,7,1,1000.0,11.01,0.02,6.0,713,0,0
35.0,1,36107.0,13,0,1000.0,7.49,0.03,9.0,614,1,0
26.0,1,69420.0,1,1,2500.0,11.58,0.04,3.0,616,0,0
26.0,1,67257.0,4,1,5000.0,6.92,0.07,3.0,602,1,0
28.0,0,151062.0,3,1,10000.0,7.51,0.07,8.0,669,1,0
24.0,1,32641.0,2,0,5000.0,7.9,0.15,4.0,707,1,0
30.0,0,60918.0,8,1,3000.0,10.59,0.05,5.0,689,0,0
21.0,0,67790.0,0,0,6000.0,11.01,0.09,4.0,600,0,0
27.0,0,64121.0,3,1,4800.0,15.64,0.07,8.0,700,1,0
25.0,1,147313.0,7,1,20000.0,13.23,0.14,4.0,551,1,0
22.0,1,76864.0,0,1,10000.0,8.94,0.13,4.0,628,1,0
29.0,0,58507.0,7,1,20000.0,11.36,0.34,10.0,649,0,0
23.0,0,97233.0,2,1,8000.0,15.68,0.08,4.0,576,1,0
26.0,0,52903.0,3,0,4000.0,11.91,0.08,4.0,614,1,0
48.0,1,23868.0,28,1,7000.0,11.01,0.29,12.0,747,0,1
35.0,1,44309.0,10,0,3000.0,5.43,0.07,6.0,643,0,0
26.0,1,132859.0,4,1,16000.0,9.79,0.12,5.0,477,1,0
34.0,0,60934.0,13,1,4000.0,6.62,0.07,10.0,639,1,0
28.0,1,79039.0,8,1,10000.0,7.49,0.13,7.0,685,0,0
32.0,0,44379.0,10,0,4800.0,14.11,0.11,6.0,680,1,0
22.0,1,46406.0,0,0,15000.0,8.62,0.32,4.0,635,0,1
27.0,0,96718.0,5,0,20000.0,7.49,0.21,9.0,592,0,0
28.0,1,40094.0,7,0,8250.0,7.51,0.21,10.0,664,0,0
30.0,1,64443.0,8,1,15000.0,5.99,0.23,5.0,612,1,0
41.0,0,75831.0,20,1,5000.0,8.49,0.07,15.0,677,1,0
26.0,1,51692.0,7,1,4500.0,11.48,0.09,3.0,595,1,0
22.0,0,37174.0,0,0,4550.0,12.84,0.12,3.0,647,1,0
23.0,0,94603.0,3,1,12400.0,7.29,0.13,3.0,608,1,0
34.0,1,87312.0,9,1,10758.0,7.42,0.12,9.0,548,1,0
23.0,0,69620.0,0,1,20000.0,11.99,0.29,2.0,700,1,0
23.0,1,83747.0,0,0,15000.0,10.65,0.18,4.0,576,1,0
25.0,1,97175.0,2,0,11200.0,11.01,0.12,3.0,631,0,0
28.0,1,49331.0,4,0,5000.0,10.82,0.1,10.0,685,1,0
22.0,1,72762.0,0,1,5000.0,14.61,0.07,3.0,604,0,0
26.0,0,49263.0,1,0,12000.0,10.65,0.24,3.0,702,1,0
24.0,1,39039.0,0,0,12000.0,12.87,0.31,2.0,668,0,1
28.0,1,88103.0,2,0,12000.0,7.49,0.14,6.0,690,1,0
24.0,0,77706.0,3,1,14400.0,9.63,0.19,4.0,628,0,0
29.0,0,82706.0,7,1,2500.0,12.65,0.03,9.0,670,0,0
25.0,1,102796.0,1,1,1000.0,9.32,0.01,2.0,630,0,0
29.0,0,144872.0,8,1,10000.0,6.17,0.07,8.0,500,1,0
22.0,0,78841.0,1,0,16000.0,10.17,0.2,3.0,647,0,0
31.0,1,38998.0,10,0,3000.0,11.01,0.08,10.0,702,0,1
30.0,1,23739.0,7,1,2100.0,7.14,0.09,5.0,549,1,0
24.0,1,29814.0,1,0,8500.0,7.9,0.29,2.0,606,0,1
24.0,1,133247.0,2,1,12000.0,10.68,0.09,3.0,602,0,0
23.0,0,144360.0,2,1,24000.0,7.51,0.17,2.0,620,1,0
44.0,1,110391.0,22,1,7900.0,8.59,0.07,14.0,688,0,0
39.0,1,130377.0,18,1,20000.0,14.54,0.15,14.0,718,0,1
31.0,0,154642.0,8,0,30000.0,16.29,0.19,10.0,664,0,1
28.0,0,28189.0,3,0,1500.0,6.03,0.05,7.0,642,0,0
25.0,0,92136.0,0,1,14000.0,7.66,0.15,3.0,612,1,0
24.0,1,144832.0,2,1,20000.0,9.99,0.14,4.0,543,1,0
23.0,0,46673.0,0,0,8000.0,11.38,0.17,3.0,594,1,0
24.0,1,90850.0,0,0,2000.0,9.99,0.02,4.0,615,0,0
29.0,1,90873.0,5,1,12000.0,7.51,0.13,5.0,649,0,0
23.0,1,58831.0,0,0,10000.0,12.84,0.17,3.0,651,1,0
30.0,1,35275.0,5,1,4000.0,7.74,0.11,7.0,490,1,0
34.0,0,43400.0,10,0,7200.0,14.84,0.17,10.0,654,0,1
33.0,1,36778.0,8,0,17975.0,8.49,0.49,8.0,696,0,1
39.0,0,40098.0,17,0,7000.0,11.01,0.17,16.0,575,1,0
31.0,0,37042.0,5,0,10000.0,10.19,0.27,7.0,532,0,1
26.0,0,53682.0,5,1,8475.0,6.91,0.16,4.0,664,0,0
46.0,1,102734.0,23,1,5000.0,7.43,0.05,13.0,632,1,0
24.0,1,34251.0,0,0,8976.0,14.29,0.26,4.0,606,0,1
37.0,0,264810.0,11,0,30000.0,9.91,0.11,17.0,583,1,0
31.0,1,84887.0,7,1,4000.0,6.54,0.05,7.0,662,0,0
27.0,0,68414.0,3,1,8400.0,9.59,0.12,8.0,618,0,1
26.0,0,37112.0,5,0,6000.0,11.01,0.16,2.0,609,0,1
25.0,1,72757.0,4,0,12500.0,11.53,0.17,2.0,616,1,0
41.0,0,205172.0,17,1,20000.0,11.11,0.1,11.0,610,0,0
29.0,1,46480.0,8,0,6500.0,9.92,0.14,9.0,651,1,0
25.0,1,75504.0,4,0,25000.0,12.73,0.33,2.0,484,0,1
37.0,1,102035.0,12,1,8225.0,12.99,0.08,11.0,627,1,0
22.0,0,105222.0,0,1,10000.0,10.18,0.1,3.0,687,0,0
23.0,1,103067.0,4,0,10000.0,11.89,0.1,4.0,677,0,0
23.0,1,52555.0,0,0,2000.0,5.42,0.04,3.0,630,1,0
48.0,1,44289.0,26,1,8000.0,6.99,0.18,15.0,594,1,0
21.0,0,37986.0,0,0,6000.0,6.03,0.16,3.0,562,1,0
25.0,1,59504.0,2,1,7000.0,11.01,0.12,4.0,581,0,1
22.0,1,33922.0,1,0,4250.0,10.99,0.13,4.0,680,0,0
26.0,1,108156.0,3,1,5000.0,11.83,0.05,4.0,527,1,0
26.0,1,97728.0,1,0,12593.0,10.36,0.13,3.0,517,1,0
24.0,1,78536.0,5,0,6400.0,10.65,0.08,2.0,614,0,0
26.0,1,42863.0,1,0,3869.0,6.87,0.09,3.0,607,1,0
25.0,1,35332.0,1,1,6000.0,11.01,0.17,3.0,629,1,0
25.0,0,65994.0,3,0,7000.0,15.51,0.11,3.0,646,0,1
32.0,0,133178.0,9,1,25000.0,11.31,0.19,8.0,673,1,0
29.0,1,73144.0,4,1,20000.0,7.74,0.27,8.0,648,0,0
26.0,0,44418.0,4,1,10000.0,10.65,0.23,3.0,633,0,0
27.0,0,156658.0,8,1,15000.0,6.03,0.1,10.0,683,1,0
21.0,0,11893.0,0,0,3000.0,15.23,0.25,4.0,556,0,1
24.0,1,102812.0,2,0,10000.0,16.0,0.1,3.0,601,1,0
25.0,0,51430.0,2,1,12000.0,9.91,0.23,2.0,678,1,0
22.0,1,94568.0,0,1,25000.0,16.77,0.26,2.0,674,0,1
27.0,0,142447.0,4,1,16000.0,7.9,0.11,10.0,656,1,0
25.0,0,50400.0,3,0,3000.0,12.36,0.06,4.0,661,1,0
25.0,0,30145.0,3,0,1346.0,12.5,0.04,3.0,577,0,1
23.0,1,89438.0,2,0,2800.0,15.21,0.03,2.0,634,0,1
24.0,1,91165.0,4,1,12000.0,13.49,0.13,4.0,663,0,0
26.0,1,36995.0,0,0,4000.0,7.49,0.11,5.0,596,0,0
31.0,1,111448.0,7,1,12000.0,6.72,0.11,7.0,674,1,0
22.0,1,97116.0,2,1,5000.0,11.36,0.05,3.0,555,1,0
29.0,1,91394.0,6,1,4200.0,10.99,0.05,6.0,570,1,0
24.0,0,63304.0,1,0,10000.0,9.91,0.16,2.0,564,0,0
26.0,0,185611.0,2,1,12400.0,11.83,0.07,4.0,678,0,0
43.0,1,41724.0,20,1,9800.0,11.01,0.23,17.0,684,1,0
29.0,0,46578.0,6,1,3600.0,7.14,0.08,9.0,518,1,0
33.0,0,23652.0,9,1,3500.0,13.16,0.15,5.0,633,0,1
26.0,0,65379.0,4,0,8000.0,5.63,0.12,4.0,662,0,0
31.0,1,25883.0,9,0,5000.0,7.51,0.19,5.0,638,1,0
22.0,1,86409.0,0,0,6000.0,11.01,0.07,4.0,610,0,0
22.0,1,108838.0,0,1,16000.0,6.03,0.15,3.0,528,0,0
31.0,0,123095.0,8,1,4000.0,7.88,0.03,10.0,553,1,0
25.0,1,181161.0,4,1,25000.0,10.37,0.14,2.0,619,1,0
26.0,0,38409.0,6,0,5000.0,8.63,0.13,2.0,588,1,0
28.0,0,48763.0,4,0,4553.0,11.59,0.09,4.0,615,0,0
27.0,1,24596.0,5,0,4532.0,13.83,0.18,6.0,508,0,1
28.0,1,41578.0,6,0,4800.0,11.49,0.12,7.0,624,0,0
26.0,1,75423.0,3,1,8400.0,6.62,0.11,4.0,647,1,0
39.0,1,161945.0,16,1,25000.0,10.25,0.15,17.0,609,1,0
32.0,1,61171.0,9,0,8000.0,10.84,0.13,9.0,610,1,0
22.0,1,34796.0,2,1,8500.0,6.17,0.24,2.0,608,1,0
31.0,0,82753.0,8,1,18000.0,10.0,0.22,7.0,653,1,0
32.0,0,121186.0,12,1,9500.0,5.79,0.08,8.0,618,1,0
24.0,1,49640.0,6,0,6000.0,7.68,0.12,4.0,626,0,0
24.0,1,122002.0,2,0,15000.0,14.42,0.12,2.0,648,1,0
29.0,0,142831.0,6,1,3500.0,13.49,0.02,6.0,552,0,0
35.0,0,39441.0,14,0,10729.0,14.98,0.27,6.0,673,0,1
22.0,1,62469.0,2,0,9000.0,15.33,0.14,4.0,573,0,0
23.0,0,58615.0,0,1,2400.0,12.69,0.04,4.0,637,0,0
28.0,1,116621.0,5,1,11100.0,8.09,0.1,8.0,606,1,0
34.0,0,44371.0,11,0,3600.0,13.49,0.08,7.0,581,1,0
26.0,1,156867.0,1,1,7132.0,9.01,0.05,3.0,591,0,0
29.0,0,66868.0,3,1,8000.0,10.0,0.12,6.0,565,0,0
25.0,0,65512.0,7,0,4000.0,11.89,0.06,2.0,640,0,0
23.0,0,36897.0,0,1,10000.0,13.79,0.27,2.0,642,0,1
27.0,0,152216.0,3,1,8000.0,11.63,0.05,5.0,603,1,0
22.0,1,40469.0,0,0,6000.0,11.01,0.15,4.0,596,0,1
23.0,0,87341.0,0,0,10800.0,7.88,0.12,2.0,634,1,0
30.0,1,72896.0,11,1,6000.0,14.44,0.08,6.0,625,0,0
31.0,1,145017.0,8,1,7188.0,9.85,0.05,9.0,552,1,0
22.0,1,29540.0,0,1,2500.0,10.59,0.08,2.0,620,1,0
30.0,1,89657.0,8,1,1200.0,9.25,0.01,7.0,631,0,0
24.0,1,22331.0,0,0,4000.0,11.01,0.18,3.0,653,0,1
27.0,0,102957.0,2,0,7200.0,7.68,0.07,10.0,589,1,0
31.0,0,210282.0,8,1,12000.0,10.88,0.06,9.0,604,0,0
22.0,0,67360.0,4,0,2500.0,14.35,0.04,4.0,627,1,0
22.0,1,70069.0,0,0,9100.0,11.49,0.13,4.0,642,1,0
26.0,1,114222.0,6,1,13481.0,10.19,0.12,3.0,637,0,0
35.0,0,68525.0,14,0,21901.0,13.36,0.32,13.0,668,0,1
23.0,0,151096.0,3,1,5000.0,11.01,0.03,2.0,638,0,0
33.0,0,69621.0,10,1,13000.0,7.88,0.19,5.0,721,0,0
31.0,1,78768.0,9,1,10000.0,13.61,0.13,9.0,673,1,0
39.0,1,69245.0,19,1,3000.0,9.63,0.04,14.0,609,0,0
33.0,0,68550.0,9,0,6500.0,6.35,0.09,6.0,692,1,0
37.0,1,88421.0,18,0,11500.0,12.21,0.13,13.0,707,0,0
34.0,1,36594.0,13,1,14000.0,7.51,0.38,8.0,603,1,0
27.0,1,71714.0,6,1,4000.0,5.42,0.06,6.0,643,0,1
38.0,0,66972.0,16,1,14000.0,13.22,0.21,13.0,647,0,0
25.0,0,88382.0,2,0,7000.0,14.84,0.08,2.0,604,0,0
29.0,0,23972.0,6,0,3270.0,12.28,0.14,6.0,662,0,1
36.0,0,33461.0,11,1,4500.0,7.66,0.13,13.0,672,0,0
36.0,0,157138.0,11,0,14000.0,10.37,0.09,14.0,677,1,0
21.0,1,28367.0,0,1,15000.0,8.94,0.53,2.0,600,1,0
22.0,0,37036.0,0,0,5500.0,11.73,0.15,3.0,521,1,0
